,text,target
10577,পাকিস্তানের সাত সেনা নিহত হওয়ার দিনটিতে ভারতীয় সেনা নিহত হয়েছিল বলে দাবি করেছেন পাক সেনাপ্রধান জেনারেল রাহিল শরীফ। চলতি মাসের তারিখে ভারতীয় বাহিনীর বিনা উসকানিতে গুলিবর্ষণের জবাব দিলে এ ঘটনা ঘটে বলে জানান তিনি।,1
10578,"দম্ভ ও অহংকার পতনের মূল, জাতি দম্ভ দেখেছে এখন পতন দেখতে চায় ",1
10579,হাসিনা যুদ্ধে অংশ গ্রহন করলে ভারত জিততে পারে।,1
10580,"পদ্মা সেতুর উন্নয়নের ক্রেডিট নিবে আওয়ামীলীগ, তরিকুল ইসলামের ভাঙ্গা পায়ের ক্রেডিট কে নিবে? ",1
10581,আওয়ামীলীগ এর গার্লফ্রেন্ড গুলো একের পর এক বেরিয়ে আসতেছে ,1
10582,রানু রেন্ডি রানু একটা খারাপ মহিলা ,1
10583,কারণ এর যুদ্ধ হয়েছিল ভারত আর পাকিস্তানের মধ্যে ভারতীয়দের ভাষায়।বাংলাদেশ দেশটা ভারতের দেওয়া উপহার মাত্র,1
10584, এই বদরুল সালে অথবা জানুয়ারী কলেজ ছাত্রী খাদিজা আক্তার নার্গিসকে উক্তত্য করতে গিয়ে সিলেটের শহরতলীর জাঙ্গাইল এলাকায় শফিরউদ্দিন হাই স্কুলের সামনে স্থানীয়রা থাকে গণধোলাই দেয়। তখনো তার পরিচয় ছাত্রলীগ ছিল তাই ঘটনার সাথে সাথে স্থানীয় আওয়ামীলীগ নেতারা রাস্তা অবরোধ করে বিচার চান দোষ চাপান ছাত্রশিবিরের উপর। ওইদিন রাতেই জন জামায়াত ও শিবিরের নেতা কর্মীকে গ্রেফতার করে রিমান্ডে নেয়া হয়। তখন প্রতিটি মিডিয়া বদরুলের পক্ষে এক তরফা ভাবে শিবিরকেই দায়ী করে প্রতিবেদন প্রকাশ করতে থাকে। আমিসহ অন্যরা ওইদ ,1
10585,মনে হয় এবার ইসলামী দলগুলোর সাথে এই অবৈধ সরকারের একটা লড়াই হবে,1
10586,মানুষ গুম করে প্রধানমন্ত্রীর ঠাট্টা এ কোন দানবের রাজ্যে আমরা বসবাস করছি? ,1
10587,আপনি ইসলাম সমন্ধে বলুন আর পোদে দম থাকলে আসিফ মহিনউদ্দিনের নাস্তিক্য.,1
10588,"পুলিশের আটক বাণিজ্য চরমে, নির্যাতিত হচ্ছে অসহায় মানুষ ",1
10589,আপনি তো এখন মুসলমান হয়েছেন তো যারা পুজো করে দুর্গাপুজো কালীপুজো ইত্যাদি তো আপনি যান প্রত্যেকটা হিন্দুকে তাদের কাছে গিয়ে হাতে হাত দিয়ে কালেমার দাওয়াত টা দেন,1
10590,"ওর কথা হচ্ছে, “আমি গাছ-বলদ মালায়ন” আমার সাথে কেন দলিল দিয়ে কথা বলে! দামড়া-বলদের সামনে দলিল-প্রমান-যুক্তি সবই অকেজো ।",1
10591,হিন্দুরা নির্যাতিত হলে ভারত কাঁদে খ্রিস্টানরা নির্যাতিত হলে আমেরিকা ও ইউরোপ কাঁদে বোদ্ধরা নির্যাতিত হলে চিন কাঁদে আর মোসলমানরা নির্যাতিত হলে কাঁদাতো দুরের কথা তাদের পাশে দ্বারানোর মত কাউকে খুজে পাওয়া যায়না হে আল্লাহ তুমি বিশ্বের সকল মুসলিম কে এক হওয়ার তোফিক দান কর।,1
10592,রানুর মুখে ঢুকিয়ে দাও মানে মানে খাবার খাবার ও খেতে পায় না তো ,1
10593,শেখ হাসিনাকে জুতা মারবে জনগন । ,1
10594,ভারতে ক্রিকেট বোডে দুরনিতি আখরা ছাটাই করা উচিত।,1
10595,"আগ্রাসী ভারত চায় চুক্তি, বাংলাদেশের মানুষ চায় মুক্তি ",1
10596,"আ,লীগে বাটি চালান দিয়েও একজন ভালো মানুষ পাওয়া যাবেনা ",1
10597,পানিতে মমতার ভোদা বরেগেছ তাই বাংলাদেশর দিকে ছেড়ে দিল ,1
10598,রানুকে বাদ দিয়ে অন্য ভিডিও করুন ,1
10599,নদীতে বাঁধ দিয়ে স্রোতের ধারা পরিবর্তন করা যায় কিন্তু স্রোতকে আটকানো যায় না ভারতের মাটিতে ডঃ জাকির নায়েককে নিষিদ্ধ করলেও তিনি তার জ্ঞ্যান দিয়ে কোরআন ও হাদিসের যে আলো ছড়িয়েছেন তা যুগের পর যুগ দ্বীনের আলো ছড়িয়ই যাবে।।ইনশাআল্লাহ।।,1
10600,"ছাএলীগ আজকের খুনি নয় ,অনেক আগের খুনি ।",1
10601,এখানে পতাকার অবমাননা হয়নি! পতাকাকে জায়নামাজ বানিয়ে নামাজ পড়লেই কেবল পতাকার ইজ্জত যায় ,1
10602,আর আসিফ তোর নুনু এই কারনেই ছোট,1
10603,"সে একজন চোর অনুবাদ কর, হি ইজ এন ইন্ডিয়ান ",1
10604,রানু পাগলি রানুর মেয়ে কে চুদি ,1
10605,খানকির পোলা এ হেডালির পোলা বেশি উম্মাত। ,1
10606,বাংলা দেশ তো ভারতের কাছে বিক্রি করে দিতেছে তাই।,1
10607,"বেবি একটা গান শোনাও তো, বাবু খাইসো, বাবু খাইসো?এটা কি বালের গান? ",1
10608,পাকিস্তান ভারত সিমান্তে শান্তি চায় বাংলাদেশ,1
10609,পাকিস্তানী রা বাংলাদেশি দের চুদতেছিল এ।।ভারত এগিয়ে এসেছিল বাংলাদেশি দের অস্ত্র দিয়েছিল।স্বাধিন হওয়ার পর বাংলাদেশি রা বলতে লাগল আমার মা কে চুদা থেকে বাচাইছিল ভারত তাদের সার্থে।।,1
10610,ভারতকে উচিত শিক্ষা দেয়া প্রয়োজন।,1
10611, কোট সংস্কার আন্দোলনের বিরুদ্ধে ছাত্রলীগের মিছিল,1
10612,প্রতিবারই সব ঝড় ভারতের উপর দিয়ে গিয়ে বাংলাদেশে আছড়ে পড়ে যা ক্ষতি হবার যা মরার বাংলাদেশিদেরঈ হয় আল্লার গাজব,1
10613, সাব্বাস পাকিস্তান মালাউনদের দংস করে দিতে হবে ,1
10614,"পরকিয়ার অভিয়োগে স্ত্রীকে গলা কেটে হত্যা, তবুও বন্ধ করা হবে না ভারতের চ্যানেল",1
10615,ওনাকে তো আর কেউ ভিক্ষাও দেবেনা এখন ,1
10616,ভারত শাসিত জম্মু ও কাশ্মীর রাজ্যে রোহিঙ্গা উদ্বাস্তুদের একটি বস্তিতে অগ্নিকান্ডে জনের মৃত্যু হয়েছে। অগ্নিদগ্ধ হওয়া আরও জনের চিকিৎসা চলছে হাসপাতালে। পুলিশ এ খবর নিশ্চিত করেছে। নিহতরা হচ্ছেন একজন রোহিঙ্গা নারী ও তার দুই সন্তান। জম্মু শহরের নারোয়াল এলাকার ওই বস্তিটিতে প্রায় টি ঘর ছিল যার বেশীর ভাগই প্রায় ভস্মীভূত হয়ে গেছে। বস্তিরই এক বাসিন্দা মিয়ানমার থেকে চলে আসা উদ্বাস্তু জাহিদ হুসেইন বিবিসি বাংলাকে টেলিফোনে জানিয়েছেন রাত সাড়ে বারোটার দিকে আগুন লাগে। তখন আমরা সবাই ঘুমচ্ছিলাম। চ,1
10617,ফালতু উপস্হাপিকা। বেশি নেকামি করে। ,1
10618,বিএনপি আওয়ামীলীগের সাথে যা করেছে তার ৪ ভাগের ১ ভাগ ও আওয়ামীলীগ বিএনপির সাথে করছে না এখন... এটাই তাদের ভাগ্য। ,1
10619, দেশের মানুষ কি এতই মূর্খ।যেখানে মালাউনের বাচ্চারাআমরা সারাক্ষন নিজেদের নিরাপত্তা নিয়ে সংশয় সেখানে কিভাবে শিমুল গাছে গা চুলকাতে যাই যেখানে গা থেকে রক্ত বের হওয়ার সম্ভাবনা থাকে।না এটা ভন্ডবাদী ঐ ধর্মভিরুদের চক্রান্ত ছাড়া আর কিছুই নয়। ,1
10620,"গা শিউরে উঠলোবোন, দিদি, কাছের মানুষদের জন্য সবসময় ভয়ে ভয়ে থাকি এই রকম জানোয়ারগুলোর জন্য ",1
10621,ভারত কে মারলে সবাই খুশি হব,1
10622,বড় বেয়াদব বেহায়া নিলজ্জ নিমকহারাম ভারতীয়রা এদের কারণে বিশ্বে এতো হানাহানি মারামারি সালে যুদ্ধের সময় পাকিস্তানী বাহিনীর একটাই উদ্দেশ্য ছিল হিন্দু ধরে ধরে হত্যা ও ধর্ষণ করার এজন্য তো অনেক হিন্দু ভারতে পালিয়ে গিয়েছিল পাকিস্তানী বাহিনী হিন্দু মুসলিম সনাক্ত করার জন্য প্রথমেই বলত কালিমা বলার জন্য,1
10623,শালা মাদার ছুদ তুই একটা জারজ ,1
10624,একজন আলেমের বিরূদ্ধে এমন মন্তব্য গ্রহন যোগ্য নয়।।,1
10625, বিরাট কুত্তার বাচ্চাটা ব্যাটসম্যান হিসেবে যতোটা ভাল চরিত্রটা ততোটাই খারাপ। এই কুত্তার বাচ্চার মায়েরে মনে হয় রেন্ডিয়ার কতগুলা নেড়িকুত্তা গণধর্ষন করে বীর্য দিয়ে ভরে দিয়েছিল। তারপর কুত্তার বাচ্চার মা এইটারে জন্ম দিয়েছে। ,1
10626,কাউয়া কাদেরের কথায় কোন ভরসা নেই।।,1
10627,তোর রক্ত দিয়া আজকে হোলি খেলমু ,1
10628,"আসলে তোমরা নাস্তিক রা হলা সর্ব হারা, মরার সময়ই বুঝবি শালারা।",1
10629,জামায়াতের রাজনীতি করার নৈতিক অধিকার নেই বলায় এই পুলিশ কে হাছান মাহমুদের দয়িত্ব দিবেন প্রধানমন্ত্রী ,1
10630,বাংলাদেশে হায়দ্রাবাদে কিছুই করে নি। পাকি জারজ হয়ে এখন পাকিস্তানের মতই কথা বলা শুরু করেছে। হায়দ্রাবাদের নিজাম নিজে চুক্তি শাক্ষর করে। আপনারা জুন্মাল্যান্ড এর চাকমাদের উপর আর হিন্দুদের উপর যে জেনেসাইট চালাচ্ছেন সেটার বিচার ইতিহাস করবে। কাস্মিরে ধর্মের নামে কেউ মরে না জঙ্গিরা মরে। ধর্মের নামে মানুষ মারতে মুসলিমদের মত কেউ পারে না। বাংলাদেশের সাথে ভারতের তুলনা করেন কোন সাহসে? আপনাদের ঢাকা অন্যতম নুংরা রাজধানি আপনাদের স্যানিটেশন আমাদের থেকে ভাল না। ছোট গুরুত্বহীন দেশ তাই কেউ কেয়ার করে না। ছিলে,1
10631,ভারতের মন্ত্রী এখন আপনার চোখ অন্ধ।সবকিছুর সিমা আছে আল্লার বিচার আল্লা করবেন ।,1
10632,নুরু ভাই জিন্দাবাদ. এগিয়ে যান আগামী বাংলার প্রধানমন্ত্রি হিসেবে দেখতে চাই. কুত্তালীগের হাত থেকে দেশের মানুষ কে বাচান,1
10633,এই ধরনের খানকিদের কোপানোর পর টুকরা টুকরা করে কুকুর কে দিয়ে খাওয়ানো উচিত,1
10634, এইডা কি হল?? আমি তো ভাবলাম ফাসি হবে। বেচারা ,1
10635,মালাউনের বাচ্চারা আর কোনোদিন ভালো হবেনা,1
10636,না আইবি এখন ভারতের দালাল হাসিনা আর গড পাদার শামিমের সহ যুগি,1
10637,"দাড়ি-টুপি দেখলে নির্যাতন, আওয়ামীলীগের হাতে পরে আজ এ কেমন দেশ? ",1
10638,"জানি তোর পেটে বিদ্যা নেই,  তাই গুছিয়ে কথা বলতো পারিসনা ",1
10639,পাছায় বারি খাওয়ার পর শোওফিকের তামাশা করতে ভাল লাগে!!!,1
10640,করছে আর শালা ভারত বাংলাদেশের সাধা,1
10641,সব সাংবাদিক যদি এমন হত গনতন্ত্র নামে এক দলিও সাসন করা কবে সেষ হত ,1
10642,এই মাদারচোদ ভালো কোরে দেক শুয়োর ?,1
10643,ওয়েস্ট বেঙ্গল কোন জায়গায় এই পল্লি বলবেন কি এডামিন ,1
10644,"কাটমোল্লাদের তাদের ধর্ম ব্যবসায় বন্ধ হয়ে গেছে,তাই তার উপর খুব রাগ, আরে ভাই সত্য চিরন্তর, মিথ্যা সাময়িক",1
10645,বা্ংলাদেশ ও ভারতে জনগণ শুধু নাসিরনগর নিয়ে আছে,1
10646,ভারত দূষণ এর দেশ জে দেশে প্রতিনিয়ত নারী ধর্ষন হয় সে দেশ আর কতটুকু ভালো থাকবে,1
10647,আওয়ামীলীগের পতন হলে মানুষ তাকে কোন জুতা দিয়ে পেটাবে সেটা ভাবতে থাকা এটিএম শামসুজ্জামান,1
10648,যারা অভিনয় জগতের বড় বড় তারকা তারা সব গুলোই পতিতা দেহ বিক্রি করে রাতা রাএী  অঢল সম্পদ এর মালিক হয়ে যায়। ,1
10649,তুই মাগি ভিক্ষারি বুঝলি তুই আবার পর কে ভিক্ষারি বলছিস ,1
10650,ওদিকে পাকিস্তান হামলা করছে আর তোরা এখানে হিন্দু মুসলমান নিয়ে লাড়াই করছিস ভুলে যাসনা আমরা সবাই ভারতীয় আমাদের শত্রু পাকিস্তান ,1
10651,ইতিহাস তো পড়িস নি তাই জানিস না। মাদ্রাসা ছাপেরা আর কি জানবে এর বেশি? ভারতএর পোদ থেকে দুই তাল গু বেরিয়েছিল। এ তোদের জারজ বাপ ফাকিস্তান আর এ কাংলাদেশ।,1
10652,এই নিয়ম চালু হলে অপরাধ বৈধতা পাবে তাই এই নিয়ম ভারতের সঙ্গে চালুর কোনো প্রয়োজন নেই ।,1
10653,তোর মারে চুদে আকাশে তুলবো তোর বোনকে চুদে তোর বোনের ভোদার হাডডি ভাংমো তোর পিসিকে চুধে পানিতে নামাবো তোর মাসিকে চুদে গাছে তোলবো তোর গোষটিকে চুদে ভাজ লাগামো আমারে চিনিস আমি মালাউনদের চোদার মাষটার।,1
10654,ফালতু মিডিয়ালজ্জা করে না অন্যদের সম্পর্কে অশালীন মন্তব্য করতে! ,1
10655,আর এরা ছিঃ কোনো বলার মত ভাষা রাখলো নাএতো নোংরামি ছিঃ ,1
10656,দাদা আসাল সোলে পল্লির একটা ভিডিও বানান ,1
10657,"একদম লেভের প্লেয়িং ফিল্ড, আমাদেরটাতে এত কাটা কেন একটু ঠিক করে দিন ",1
10658,এখানে কোয়েল মল্লিক কোথায় জুতো মারলো ? বলতে বাধ্য হচ্ছি বোকাচোদা এমন টাইটেল দিও না ,1
10659,বাড্ডার এই মন্দিরে কোরআন পোড়ানো হয তীব্র প্রতিবাদে জেগে উঠুন মুসলমান,1
10660,ভারত এত দি নে আসল অস্ত্র বের করা শুরু ক রে ছে পা কি রা যা বি কোথায়?,1
10661,রানু দি তোমার টাইম খুব খারাপ কুত্তার বাচ্ছা রানু  ,1
10662,নুনুর আগা কাটলেই কেও মুসলিম হয় না!,1
10663,আর আপনি ও পীরের ব্যাবসা বন্দ করেন। মুক্তি আর পীরের ব্যাবসা দুইটা অবৈধ ,1
10664,লম্পট ছেলেরা ছাত্রলীগ-যুবলীগ করে আইজ কিছু খাইছে মনে হয় ,1
10665, বংলাদেশে রোহিঙ্গার পক্ষ এই প্রথম আন্দোলন শিবির কিন্তু বাধা দিল অত্যাচারী জুলুমকারী সরকারের সন্ত্রাস পুলিশ বাহিনী ।। ,1
10666,এখন আমার হাগা হাইগা দিবি নইলে তুই ঠাডা পইরা মরবি,1
10667,"এত দূর বাংলা দেশ নিয়ে চিন্তা না করে পাশের দেশ আফগানিস্তান, ইরান, ইরাক নিয়ে একটা দেশ বানাও",1
10668,রোহিঙ্গা মুসলমানদের পাকিস্তানে নিয়ে যাস না কেন ? ,1
10669,ছেলেটি ব্যায়াম করার ছলে মেয়েটির গোপনাঙ্গ দেখে নিচ্ছে ,1
10670, যে শালা মালাউন বলেছে ও বোনেরে চুদি তোমাদের মুখে দারি মাথায় ঠুপি রেখে ভন্ডামী কর তোমরা জংগী? ,1
10671,বিকাশ থেকে কল করছি বলে যখন প্রতারকরা ফোন করে তখন আমি বলি - কুত্তার বাচ্চা ফোন রাখ,1
10672,মানবিকতা নয় পাশবিকতাই জয়ী যাদের কাছে গরুর জীবনের দাম মানুষের জীবনের দামের থেকে বেশী ,1
10673,বাদরকে কখনো মুকতোর মালা দিতে নেই ,1
10674,ওর হত্যাকারীদের ফাসির দড়িতে চড়ানো দরকার ,1
10675,সব দলের নিকট গ্রহনযোগ্য আশা করা অবাস্তব।মুক্তিযোদ্ধা আর রাজাকার দর্শন কখনোই এক হতে পারেনা। বর্তমান কমিশন গঠনের আগে মহামান্য রাষ্ট্রপতি সব দলের সাথে আলোচনা করা হয়েছিল এর ফল কি হয়েছে আমরা জানি। কাজেই সর্বদলের গ্রহনযোগ্য এমন মুখরোচক কথা বলা সহজ কিন্তু বাস্তবতা ভিন্ন।,1
10676,৫০ লাখ টাকা খরচ হলেও তোমাকে দেখে নেব ,1
10677,আওয়ামী লীগের রাজনীতি তেল নির্ভর। ছোট নেতা তেল মারবে বড় নেতাকে আর বড় নেতা কে!,1
10678,খাইছে নয়া দিগন্ত মনে হচ্ছে ভারত আর চিন এর মধ্যে যুদ্ধ লাগায়া ছারবে।,1
10679,কোথাই গেলো মাগিরা সবাই বলে অসোহাই এটা কি এদের ভোদাই অনেক কামর এদের ভোদাই রড দিতে হবে ছি ছি ছি কি এরা ,1
10680,ঠাই দেন আপনারা ।মিডিয়াতে ভন্ডামি করেন আপনারা ।আপনাদের মুখে বঙ্গবন্ধুর নাম নিলে পাপ ইবে । গুনডা রাজাকার ভূমিদূস আখরা আওয়ামী লীগ । সুষ্ঠু নির্বাচন দেন তারপর দেখেন কি হয়,1
10681,শুধু সুলতান সোলায়মান কেন এবার থেকে ইউসুফ জুলেখাও দেখা শুরু হবে এসএ চ্যানেলে মান সম্মত কোন কাহিনী রচনা না করতে পারলে দর্শক এমনিতেই সেটা দেখবে না আর এ নিয়ে সমাবেশ মানে নিজেদের ব্যর্থতাকে প্রকাশ করা বন্ধ করতে হলে আগে ভারতীয় চ্যানেল বন্ধ করুন,1
10682,বাংলাদেশের মতো বন্ধু দরকার নেই ইন্ডিয়ার বাংলাদেশে সুধু চোর গুন্ডার আড্ডা ,1
10683,গুমহারাম এই মালাউন গরুর বাচ্চা বাংলাদেশে ,1
10684,পরিমনিকে এই পযর্ন্ত কয়বার কাজ করেছেন ,1
10685,প্রথমআলো কয়েক দিন পর এরকম নিউজ দিবে যে কটকটি বেগম জোড়ে পাদ দিয়েছেন তার পাদের সুবাসে গোটা ভারত সুবাসিত।যত সব ফালতু নিউজ প্রথম আলোতে দেয়,1
10686,"ইসলামবিরোধী প্রোপাগান্ডায় লিপ্ত ভারতীয় কুখ্যাত দালাল শ্রেণী, যাদের ইচ্ছা ভারত হবে মুসলিমবিহীন রাষ্ট্র ",1
10687,"মুমিন মেয়ে, নবির যৌনদাসি হলে ভাল মানাতো, আমিন ৷  ",1
10688,"যদি জারজ না হয়ে থাকিস, তাহলে দয়া করে ভাল হয়ে যা ",1
10689,"মোটা দুধ কেনো হবে না ৫ জনের হাত দেওয়া,কোন হাত টাই ভালো কাজ করেছে কে জানে ",1
10690,খানকি মাগিদের কি সুন্দর ব্যবসা? ,1
10691,এত বাজে অভিনয় আর বাজে বিষয় নিয়ে কেন যে বঙ্গবিডি কাজ করতে দেয়,1
10692,"মুর্তিপুজারী,মাজারপুজারী,ভন্ড পীরদের পোদ ফেটে গেছে। ",1
10693,চীন বাংলাদেশে র প্রকৃত বন্ধু দেশ। ভারত হচ্ছে ভিলেন,1
10694,"মুস্লিম জাতি ই হইছে মূর্খের বাল, নাস্তিকের উত্তর আর কি দিবো!",1
10695,"ভাই যে নাকি ইসলামকে বিশ্বাস করে না। আল্লাহকে বিশ্বাস করে নাহ। সে চুলের মর্ম কি বুঝবে আর, হিজাবের মর্ম কি বুঝবে",1
10696, তারেক জিয়ার জন্মদিন উপলক্ষে পোষ্টে কিছু লোক যারা আসলে দলকানা তারা যেভাষায় মন্তব্য দিচ্ছে তাতে বুঝা যায় এসকল লোক হয় আওয়ামী ঘরনার না হয় আবাল। কারন একজন লোক কে চোর বলতে হলে প্রমান প্রোয়জন। কিন্তু এরাকোন প্রমান ছারাই যা মনেহয় বলে যায়। তারেক যদি চোর হত তাহলে এই আওয়ামী সরকার এত দিনে তাকে ফাসী নাদীলও কমকরে বছর এর সাজা দীয়ে ছেরে দিত। ,1
10697,মিয়া ইউটিউব এ সাবস্ক্রাইব পাও না তাই ওদের মতো মানুষ কে ব্যবহার কইরা সাবস্ক্রাইব নাও তোমরা,1
10698, ভারত যখন বাংলাদেশের কাছে খেলায় পরাজিত হয় বাংলাদেশের কোটি মানুষের মুখে হাঁসি ফুটে আনোন্দ পায় খুশি হয়।আর পাকিস্তান যদি ভারতকে ধ্বংস করে দেয় ঠিক তেমন খুশি হবে পুরা বাংলাদেশের জনগন পাকিস্তান এগিয় যাও ভরত মালাউনদের ধ্বংস করে দাও । ,1
10699,ভারতে মুসলিম নিরযাতনের বিচার হয়না কেনো কানার গরের কানা ওইগুলা চখে পরেনা,1
10700,৫ বল খেলে লাস্ট বলে সিঙ্গেল নেওয়া মানুষগুলার মতো ক্রিমিনাল আর একটাও নেই,1
10701,"কুত্তার পেটে ঘি হজম হয় না,  চাওয়ার থেকে পাওনা বেশি হলে যা হয় আর কি ",1
10702,যত সমাজবিরোধী কাজকর্ম তার ৯০% একটি ধর্মের মানুষরাই করে ,1
10703,এদের নিতি আছে কিন্তু অনেকের এদের থেকে ও খারাপ নিতি ,1
10704,"মাগির ঘরের মাগি, তুই মর অপু ",1
10705,"আমি স্বাধীনতাটাকে খুঁজছি সে সময়ের পূর্ব পাকিস্তান, আজকের বাংলাদেশ",1
10706,প্লে বয় + প্লে গার্ল = পুটকি মারামারি সাথে ডিবোর্স ,1
10707,থলের বিড়াল বেরিয়ে আসা শুরু করলেই হায়নারা ক্রসফায়ার নাটক শুরু করে ,1
10708,চোরের বাচ্চা চোর ব্যাটার পুত হলে বাংলাদেশে আইসা বাসন দে,1
10709,নাস্তিক লতিফ সিদ্দিকীকে বরণ করে নিতে প্রস্তুতি মিছিল ,1
10710,"পুরো বাংলাদেশে আওয়ামীলীগ সন্ত্রাসীরা,, শতশত একর জমি,, জোর করে দখল করে নিয়েছে,, দীর্ঘদিন জোর করে ক্ষমতায় থাকার ফসল এই সব সন্ত্রাসী কর্মকান্ড। ",1
10711,মায়ান মারে মুসলিম মেরে শেস করে ফেলল তার কোন খবর নাই ভারতে ট্রেন দুর্ঘটনায় হিন্দু মরেছে কিনা তা নিয়ে সরকারের মাথা বেথা,1
10712,যেখানে ফাসির আসামী রা খালাস পেয়ে যায় আর বদি তো বাবা ব্যবসায়ী,1
10713,"জুতো ৫০০০ টাকা দিয়ে কিনলেও, তার শোভা পায় কেউ পকেটে নিয়ে ঘুরতে যায় না জুতার সন্মান, জুতাই তার বেশি নয় জলন্ত প্রমাণ পাবলিকের বুঝতে একটু দেরী হয়েছে আবার তুই মুষিক হ গল্পটা যাদের জানা আছে, তারা, বুঝতে পারবেন ",1
10714,দেশের খবর বাদ দিয়া শুধু রেন্ডিয়ার খবর চোদাও কেন? হারামীর বাচ্চারা,1
10715,যারা প্রশ্ন করছেন তারাও তো গর্দভ।,1
10716,আওয়ামীলিগের জন্য বাংলাদেশে বিচার  চাওয়া হাস্যকর,1
10717,দেশের জন্য আপনার কতটুকু ত্যাগ আছে? আপনার ভাষায় গোটা পাঁচেক মালাউনের নাম প্রকাশ করলাম। তাঁরা হলেন চিত্ত রঞ্জন দত্ত সিআর দত্ত বীর উত্তম নিল মনি সরকার বীর বিক্রম জগত জ্যোতি দাস বীর বিক্রম অলীক কুমার গুপ্ত বীর প্রতীক দেবদাস বিশ্বাস খোকন বীর বিক্রম। পারলে খেতাব ছাড়া স্বসস্ত্র হিন্দু যোদ্ধা এবং শহীদ হিন্দুদের হিসাব জেনে নিয়েন ,1
10718,নাস্তিকেরা এইসব গরু - ছাগল কই থেকে যে আনে ,1
10719,ভারত থেকে যদি মুসলিম বের করে দেয় কেমন হবে।,1
10720,"স্যারের কাছে প্রাইভেট পড়া পোলাপান ফেল করার পর, তুই শালা জাতীয় বেইমান",1
10721,সেকহাচিনা এগুলা দেখবেনা দেখবেশুদু কথা কারেকোন মিরাজ কথাকারে কোন রাজাকার খেয়ে দেয়ে কোনো কাজনাই,1
10722,বিজিবির হুইসেল শুনে মিয়ানমারের কুতা গুলোর বুক কাপে ।,1
10723,"ধর্ষক একটা হজরত মহম্মদ, খুনি সেই জন্যতো মুসলিম মানে জঙ্গী তার বড়ো উদাহরণ পাকিস্তান ",1
10724,মাগী সরম নাই সোনাটা দেখাবি মন চাইলে ,1
10725,ভারত আমাদের দেশের অনেক শত্রু শত্রু শত্রু আমার মনে হয় ,1
10726,মাহী সে মানুষ টা বেশী ভাল না । ,1
10727,এগের না চুদে ভাত খাওয়া যাই।,1
10728,ভারতের জন্য শোক প্রকাশ করে কেন তার কারণ সাধারন মানুষ এর মাথায় ঢুকে না।শুধু ব্যাংঙ এর মত লাফাতে পারলে বগর বগর করলে বাঁচে এটাই বাংঙালির আসল পরিচয়।,1
10729,পোংগা মজিব দেশ সাধীন চায় না বাইনচোদ ছেয়েচে খমতা মজির হলো বাংলার বড় রাজাকা ,1
10730,"কুলাঙ্গারনামা, একানে এসকল কুলাঙ্গারদের ধর্ম বিরোধী মতামত দেয়া হলো ",1
10731,মাইর গুলা কেমন লাগলো৷ বাশ এর বাড়ী ,1
10732,কিন্ত কথা হল এই মাগি রে বিয়ে করসে কে,1
10733,ভারতের গোলামী না করে চীনের সাথে সু সম্পর্ক গড়াটাই বুদ্ধিমানের কাজ হবে।,1
10734,দেশকে দুর্নীতিতে চ্যাম্পিয়ন করে কালো টাকার পাহাড় গড়েছেন তারেক,1
10735,এই ঐক্য চোর আর শতানের ঐক্য ,1
10736,শালা নাম্তিকদের হত্যা করা আমাদের দায়িত্ব ও কর্তব্য.,1
10737,চুতমারানি তোরে চুদী। কুত্তা দিয়া চোদামু ,1
10738,ভারতের সন্ত্রাসী বাহিনি নিরিহ বাংলাদেশ সিমান্তের মুসলিম দের আতংকের অভিশাপ বাহিনি কিছু মরে নাই? শুধু আহত হলে হবেনা। মরলে খুশি হব।,1
10739,স ঠিক তথ্য জে নে লেখা ভাল সা লে পা কিস্তা নের অ নেক জায়গা দখল ক রে নি য়ে ছিল ভারত।অরও কিছু দিন পর ব লে বস বেন সা লে পা কিরা জি তে ছে বাংলা দে শের সা তে। এই সমস্ত মিথ্যা খবর প্রকাশ ক রে মানুষ কে বিবরা ন্তি কর বেন না।,1
10740,আপনি বিকিনিটে বিডিও বানান সুন্দর  লাগবে ,1
10741, একদিন হয়তো শুনবো বাংলাদেশে জন্মগ্রহণ করার জন্য খালেদা জিয়ার বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি হয়েছে । ,1
10742,খানকির পুলা জারজের বাচ্চারা বাংলাদেশে তোদের কি চুদা দিতে আসো। বাংলাদেশে ডুকলে তর মায়রে চুদমু। তোরা রক্ত চুষা যে দেশকে দরছ তাদের রক্ত শেষ না হয়া পর্যন্ত ছাড়ছ না।,1
10743,"দিবাকর দেবনাথ দাদা পড়াশোনা করুন ,জয় শিরাম স্লোগান দিয়ে কিছু লাভ হবেনা",1
10744,নিজেকে কি ভাবে রানু মন্ডল ভিখারী ছিলো ভিখারী থাকতো তাহলে হেব্বি মজা হতো ,1
10745,"আমার এলাকায় ২ টা রাস্তা খায়ে ফেলেছে আওয়ামী লীগ নেতা,, ১ টা রাস্তা ইটের খোয়া পরযন্ত আর একটা রাস্তা মাটি খুরেই শেষ।।৩ বছর হইল ",1
10746, পাকিস্তান ঠিক কথাই বলেছে জামায়াতের পিছনে বছর যে টাকা খরচ করেছে তাতে পেতেই পারে তবে সে টাকা বাংলাদেশের জনগন দিবে না জামায়াত ও বি এন পির কিছু রাজাকার তারা দিবে ,1
10747,টয়া কে বাজে লাগে তার কিছুই ভাল লাগেনা। ,1
