,text,target
11029,মালাউনদের শিকড উপডে দিয়ে ভারত মঽা সাগরে পেলে,1
11030,ভারতের ভারতের ঘুম হারাম ভারতের বাবা রাশিয়া,1
11031,দেখার খালেদা বিএমপির সকল নেতাকর্মীর জেল হওয়া,1
11032,সিটিংকে জায়গা দিয়ে ওনি এক ভুল কথায়কি আরো একটা ভুল মোসলমানকে জায়গা দিয়া জায়গা ঠিকেই দিতো জদি ওনারা হিন্দু ভারতের লোক হোইতো,1
11033,মসজিদের শহর ঢাকায় ভাস্কর্য স্থাপন,1
11034,জাতির নেতা ভারতে টেন দুরঘটনায় হিন্দু নিহত হয়েছে এনি পোক পুকাশ মায়ানমারে মুসল মানদের এনি কথা বলছেন মানেকি এনি মুসল মান ভাইদের মারার পঞে,1
11035,বেগম থাকলে ধর্মপুত্র রা গুলা করবেই,1
11036,তোর মার দুধ শুনায় লাগামু তর মার দুধে শুনা লাগামু তর মার ভুদায় মাল আউট করুম তর মাইরে মাল খাওয়ামু,1
11037,ধন্যবাদ নয়াদিগনত ধন্যবাদ জানাই শিবির ভাইদেকে ছালিয়ে জাও,1
11038,আপনাদেরখালেদাকে ভয় খালেদা জিয়া নালিশ দরকার আপনারা খমতায় এসেছেন খমতা পাকা পোক্ত কিভাবে বিরোধী দল দমনে ব্যাস্ত দেশের দূতাবাস গুলো দেখছে নাআপনারা বিএনপি মেডাম জিয়াকে অস্হির হয়ে ভাংগা রেকর্ড বাজিয়ে লাভ বাংলাদেশীরা বোকা বুঝে,1
11039,বরের চুদা পাই নাচা নাচি,1
11040,তরুণ আলেমদের ভোট আলেম হত্যাকারীদের বিপক্ষে,1
11041,আসলে মা বোন,1
11042,বিএনপি হাসিনা দিদি শেষ দিল দেশের প্রধান দিকেই নজর সময় আওয়ামী লীগের পালা,1
11043,করছি আমারে মারেন,1
11044,মুসলিম দের এরকম ভাই বোন দের বিয়ে,1
11045,তোদের চিন বাঁশ রেডি করতাছে সময় মত তোদের পুটকির ভিতর ঢোকিয়ে দিবে শালা মালাউনের বাচ্চারা,1
11046,আওয়ামিলীগ দলের স্বার্থে ইসলাম কোরআন হাদিস আলেম ওলামাদের বিরুদ্ধে কথা বলতেও ভয় করেনা,1
11047,কুত্তার বাচ্চা ক্ষমতায় আসলে দেশের ইতিহাস নষ্ট ফেলবে,1
11048,বিড়াল দুধের বসা ইচ্ছা এইবার মরলে শালা বিড়াল হবো,1
11049,ছাত্রীলীগ বহিষ্কৃত নেতাকে মানের বাশ দিল নূর ভাই,1
11050,মাগিটারে সাকিব খান কাজের মেয়ে হিসেবে রাখাবে,1
11051,এদেশে নিরাপদ নিরাপত্তা দিতো এদেশের পুলিশ মিডিয়া মন্ত্রীরা শ্রদ্বাবাজন শিক্ষক মানুষ গড়ার কারিগর ভারতের একটা ছাগল হতো নিরাপত্তা নিশ্চিত যেত,1
11052,শ্রাবন্তীর তিনবার বিয়ে সেরকম লাগছে ১৬ তে দিল শ্রাবন্তী জবানি সেরকম ডান্স,1
11053,সারা দেশের কুত্তায় মুখ দিয়েছে সামনের দুইটা বড়,1
11054,টা ওষুধ খেলে ছটফট সেক্স,1
11055,আওয়ামী লীগ জায়গার অভাব হয়না টাকার অভাব হয়না ক্ষমতার অভাব হয়না,1
11056,সময় টিভির মালিক হিন্দুদের বংশধর সবাই জানে,1
11057,নাস্তিক দের বোকার মত যুক্তি শুনলে ইমান টা আরো মজবুত,1
11058,রাজাকারের বাচ্চারা লাইভ যোগ দিয়ে আজে বাজে কমেন্ট গুলু কর,1
11059,পরিচালক ভাই পায়েল বারে লেংটা,1
11060,কুকুরের পেটে ঘি হজম,1
11061,সালার বোলিং এ্যাকশন অবৈধ নিষিদ্ধ মালাউন রেন্ডিয়ার খেলোয়ার তারে আইসিসি নিষিদ্ধ করত,1
11062,মানুষ একজন ব্যাক্তিকে তুলতে সময় লাগে নিচে নামাতে চেয়েও কম সময় লাগে কাওকে ছোট ভাব,1
11063,হিন্দু ধর্ম চোদাচুদির ধর্ম এইজন্য ইন্ডিয়াতে সবচেয়ে রেপ,1
11064,উন্নয়ন তারপরে দেশের উন্নয়ন,1
11065,তবুও দুজনের বোঝা দুজনের সম্পর্ক ভাই বোনের ছেলে মেয়ে আলাদা কথা,1
11066,মানবিক কারণে তাদেরকে বাংলাদেশে আশ্রয় শরণার্থী শিবিরে থাকার ব্যবস্থা প্রয়োজন পাশাপাশি জাতিসংঘ বাংলাদেশ সরকারকে পরামর্শ দিয়েছেন জাতিসংঘ খাওয়া পডার ব্যপারে অবশ্যই সাহায্য সহযোগিতা হাত বাড়াবেন আশাকরি বাংলাদেশ সরকার ইতিবাচক ভূমিকা রাখবেন নিরিহ নিরাপরাদ রুহিঙ্গা আবাল বৃদ্দা বনিতাদের জীবন রক্ষায় এগিয়ে আসবেন,1
11067,আবাসিক হোটেলের ঘুরঘুর নিব্বাকে মাগীর দালাল জিজ্ঞেস তোর মাগী লাগবো,1
11068,সুমন আজকে ফাইসে একদম একটা উদাহরণ সুমন একটা বাটপার ক্ষমতার লোভে যুবলীগে দৌড়াইছে,1
11069,সত্য কথা ফাসি,1
11070,আসোলে বলসিলা বাংগালি জাতটাই ত খারাপ,1
11071,মাগিকে দিয়ে বারা চুসানোর ইচ্ছা করতেছে,1
11072,পতিতালয়ের ব্যশ্যাদের আগ্রহ,1
11073,কুরআনের আয়াতের খন্ড মানসিক বিকৃত মনস্করা কিভাবে বিপদগ্রস্ত অবাকই হলাম,1
11074,নাস্তিকের গুষ্টি জাহান্নামের দরজা তোমরা প্রবেশ করবা,1
11075,তোর হিন্দু বন্ধুদের বান্ধবীদের নিয়া বৃন্দাবনে গিয়া লিলা করগা,1
11076,অকেজো কিডনি রাস্তায় রাস্তায় মা ঘুরে বেড়ালেও মহিলা খবর নেন ছাত্রীদের অধিকার আন্দোলনে সোচ্চার,1
11077,সাবাস পাকিস্তান বাংলাদেশ ভারতীয় জানোয়ার গুলির,1
11078,হিরু আলমও তরে চুদবেনা তর মা বাবা পতিতার বাসিন্দা,1
11079,ভারত মারলে যুদ্ধ বিরতি ভাংছে পাকিসহান মারলে ঠিকআছে,1
11080,বেরিয়ে আসছে ভারতের ধর্মনিরপেক্ষতার আসল চেহারা চাপের মুখেই ধর্মান্তরিত ২০০ মুসলমান,1
11081,লোকে পায়ের জুতা মাথায় তুলতে,1
11082,কুত্তার গু মার্কা প্র্যাঙ্ক কল ভিডিও,1
11083,দালাল মিডিয়া কুত্তালীগ নাম চুলকাই,1
11084,খুরা যুক্তিটা রাজাকারদের যুক্তির একাত্তরে ভারত যুক্তি দিত কেমন হতো ভেবেচেন,1
11085,দেশে সমকামী বৈধ্য দেশে যৌন পল্লী,1
11086,একটা নিরপেক্ষ নির্বাচন দেখেন আওয়ামী লীগ ১০ ছিট পাবে প্রজন্ম বলছি,1
11087,খানকির পোলা তোর মার ভোদা কাইটা শকুনরে খাওয়ামু ভোদার ভিতর মরিচের ফাকি লাগামু,1
11088,রানু মন্ডল স্টুডিও জুতো জুতো বের জুতো মেরে,1
11089,খানকি মাগি ইসলাম ধর্ম নিয়া কথা বলবি,1
11090,ধর্ম নিরপেক্ষতার নামে মুসলমান মেয়েদের অপমান কতো,1
11091,মাগির তোর ভোদায় এসিড দিমু ছাএলীগ নেতা,1
11092,শালা মালাউনের দাদাল তুই,1
11093,অবৈধ সরকারকে দেশের জনগন চায় নাসবাই অতিষ্ট,1
11094,দায়ী পাকিস্তান আপনারা জাল নোটের কারখানা খুলে রমরমিয়ে নোট ছেপেছেন ভারতের মন উদার আপনারা নিজেরাও জানেন নোট বাতিলের বাংলাদেশ আসা মানুষ বিপদে পড়েছিল কলকাতার বাসিন্দা খুচরো টাকা দিয়ে সাহায্য দেশে ফিরতে খবর গূলো নি পাকিস্তান আপনাদেরও বন্ধু লাফালাফি,1
11095,সানাইয়ের পাছায় মাংস ক্যামেরাম্যান পিছনের সাইট দেখায়নি,1
11096,যেই মাইজ্ঞা হালায় বিয়া হালায় সাগর পাইছে,1
11097,দেবতাদের গুরু বৃহস্পতি ভ্রাতৃবধূ মমতাকে ধর্ষণ,1
11098,লিখলেই জিয়া পরিবার বিএনপি রাজাকার শিবির জামাত আরে ভাই গনতন্ত্রদেশ সবাইকে বলার অধিকার দিয়েছে বলেছি আপনাদের গাঁ জলে চোরের মন পুলিশ পুলিশ,1
11099,শয়তান তুই গালি পাড়স বলি শয়তান তোর মারে চুদি শয়তান খারাপ কথা ভাল,1
11100,প্রধান্মন্ত্রির একটা রিকুয়েস্ট ভারতের সাথে সম্পর্ক বিচ্ছিন্ন,1
11101,হিন্দুরা ব্রিটিশদের আর্য পূন্য লাভের আশায় মা বোনদের যেভাবে কুঠিতে পাঠিয়ে চোদা খাইয়ে এলগো ইন্ডিয়ান রুশো ইন্ডিয়ান জাত তৈরি সেইভাবেই তোকে তৈরি করেছি আয় ছেলে বুকে আয়,1
11102,পাকিস্তানের শহিদ ভারতের মালু কুত্তা মারে পাকিস্তান বাংলাদেশের বাঙালি শহিদ করলেও রাজাকার বাকশাল সরকার প্রতিবাদ টুকু সাহশ পায়না,1
11103,জামাত শিবিরের মত ধাপ্পাবাজি ছাড়েনসব জায়গায় নাআমি এক জায়গায় চাচ্ছি পারলে দেখান কোরানে কোথায় মালাওন শব্দটা আছেনা পারলে মিথ্যা ধোঁকাবাজি চালবাজি ছাড়ুন,1
11104,স্বাধীনতার ঘোশনা দিয়েছিলো তোর বাপ তুইতো তোর বাপের স্তান রে সালা,1
11105,ভারতীয় সৈনিকের মৃত্যু মানে বাংলাদেশের শহীদদের আত্বার শান্তী ভারতীয় বিএসএফ গুলিতে দুষে মৃত্যু বরন,1
11106,ইন্ডিয়ান এক এক রাজ্যের সাথে তুলনা কর দেখবি এগিয়ে ফালতু কোথাকার,1
11107,বছর দেশে ধর্ষন হত্যা চালিয়ে জংলি নামক মাফিয়ালীগ রাজাকার,1
11108,ভারতের উইকেট ফেলে দেওয়ার পাকিস্তান টিমকে অভিনন্দন,1
11109,তোরে দাওয়াত দেইনা মাগির পুত,1
11110,কুত্তী রাস্তায় রাস্তায় ঘুরবে,1
11111,নারী বুজে চোদা প্রবাসির মন বিজতে,1
11112,সবাই নুসরাতকে ঘৃণা মত ঘৃণিত মেয়ে পৃথিবীতে একটাও নাওর শরীরে আগুন,1
11113,মালাউন মাদার চোদ পাকিস্তান জিন্দাবাদ,1
11114,বাংলাদেশে জামাত শিবিররাই,1
11115,হাছিনার মেয়েকে ধর্ষন পুলিশের মা বোনকে ধর্ষন,1
11116,তুই আধা লেংটা কেমরাতে আসিস তোদের জন্মের মাগি,1
11117,বিশ্বজিৎ খাদিজা হাসিনা একজন সন্ত্রাসীর মদদ দাতা আচলের তলে সন্ত্রাসী জন্ম দেয় দেশে বিদেশে নাটক বেড়ায় সন্ত্রাসীদের জায়গা বাংলার মাটিতে হবেনা হাসিনার কুত্তালীগ সন্ত্রাসীরা এভাবেই দেশে সন্ত্রাসী কার্যক্রম চালায় হলুদ কুত্তা মিডিয়া নিউজ ধরেনা ছাত্রলীগ ছাত্রদল ছাত্রশিবির করত মিডিয়া তদন্তে নেমে পরত বাংলাদেশ এদেশের মানুষ বোকা হাসিনা সন্ত্রাসী দল আওয়ামীলীগ একের এক সন্ত্রাসী কর্ম পার পেয়ে,1
11118,মুসলমান আওয়ামীলীগ,1
11119,মমতাজের নাপাক মহিলা সংসদে,1
11120,যুগে যুগে তোদের ধর্মগুরুরা পল্টি মেরেছে তোদের ধর্ম ব্যবসা টিকিয়ে একসময় বলতো গাছের প্রান গাছ খাওয়া প্রমান গাছের প্রান আরে গাছের ইন্দ্রিয় দুইটা কম গাছ খাওয়া,1
11121,কথাটা সত্যি ভারত রানও পারতোনা,1
11122,সড়ক মহাসড়কের মহা দুর্ণীতির মহানায়ক অক্সিজেন কাদের কোরআনের পরিবর্তে মহাভারত পাঠের প্রচারণার মহা পুরষ্কার পেয়েছেন সালমান এফ রহমানের মত দরবেশী নসিহাতনামা পেশ,1
11123,বার্ন ইউনিট বলেই ক্ষমতায় আছি তোমরা দেখ পোড়া মানুষের তালিকা বন্ধ,1
11124,রাজাকার মেরে ফেলা হউক পাকিতে পৌছে দেয়া হউক আমীন,1
11125,ভারতের ভিখারিদের চামচা বলদটাকে চামচামি পাঠাইছে ভিখারিরা,1
11126,মাদারির চোদরে লাথি মেরে বেরকরে দরকার ছিলো,1
11127,নোরা ফাতেহির নিতম্বে হাত ভাইরাল ভিডিও মূখ খুললেন হোগা খবর জনগনের ঘুম,1
11128,ছাত্রলীগের আগের নেতাদের রাব্বানী চেয়ে দুর্নীতির অভিযোগ জাহাঙ্গীরনগরের ভিসি দুর্নীতিগ্রস্ত,1
11129,আওয়ামী ধর্ষক মিডনাইট এমপি নাজিম উদ্দিন আহমেদের কান্ড,1
11130,টা বৌ অনুমতি অনুমোদন প্রয়োজন সাপেক্ষে বৌ দোষ দশটা মাইয়ার রাত কাটালে দোষ,1
11131,ভারতে মুসলিম আরো বড় বড় চোর গুন্ডা নেতা সবাই হিন্দু,1
11132,স্বাধীনতার ভারত সিলেট বিভাগ দাবি দেশপ্রেমিক দের গা জলে,1
11133,নাস্তিকরা এক জায়গায় আলোচনাতে থাকেনা কোরানের এক জায়গার আয়ুত জায়গায় আসেনএই নাস্তিকদের কৌশল,1
11134,রেন্ডিয়ার মালুদের মা বোন স্ত্রীদের চুদি,1
11135,মাদ্রাসায় আওয়ামীলীগের দেয়া আগুনে পুড়লো কোরআন শরীফ,1
11136,দেশে ইসলাম ইনস্সাল্লা কেই জদি ইসলামের সাথে লাগতে আসে দাহলে ছারবো,1
11137,মাগির চামচামি পেশা,1
11138,চুদির ব্যাটা ২০০ টাকায় চুদবে নাটক চোদায়,1
11139,গর্ত থাকলে সাপের অভাব অর্থ থাকলে গর্তের অভাব,1
11140,বাবু একটা নুডস দেওনা বয়ফ্রেন্ড দেয়,1
11141,ভারত দেশটা ডংশ দিচ্ছে হাসিনা খমতার লোভে ভারত গার্মেন্টস শিলপ ডংশ,1
11142,দেখেন ভারতে জায়গায় খালি জায়গায় দিছে বাংলাদেশে জায়গায় জায়গায় পারছি থাকলে অবশ্যই দিতাম,1
11143,আওয়ামী লীগ ছাত্র লীগ এক খাইলে কেউনা চিনিনা বাটপার,1
11144,আওয়ামীলীগ পরাজয়ের দলিলে স্বাক্ষর নিচ্ছে ব্যবস্থা বাংলার পর্দাশীলদের হেনস্তা,1
11145,জাগ্রন মঞ্চ মূলত সরকারের নাটক উদাহরন ইমরান এইচ সরকার,1
11146,মাহি তুই কুকুরের গেউ গেউ করোছ কা শালা দালাল চক্রের তুই একজন,1
11147,ভারতীয়রা পাকিস্তান সেনাদের বুঝি আদর হত্যা,1
11148,লজ্জা লাগা দরকার দারুন লজ্জার ব্যাপার ধর্মের জেনে কোনদিন বেদ পড়ে লাইভে এসেছো কতটা জানো আজকে বুঝা নিজেকে সনাতন ধর্ম বলছো,1
11149,কোনোদিন ফাসি,1
11150,বেহায়ার মত পর্ণ ভিডিও বানাইতাছে,1
11151,মানুষরূপী পুলিশের নিষ্ঠুর নির্যাতনে পঙ্গু সিলেট মহানগর শিবির নেতা সোহেল,1
11152,একটা সুখের সংসার কিভাবে মাটিতে মিশিয়ে একমাত্র মহিলারা,1
11153,বিজিবির সদস্যরা দেশপ্রেমিক হয়ে দ্বিগুন ভারতীয় কুত্তাকে হত্যা বদলা নেয়া,1
11154,ভারতে গরু চুরি হালাগো প্যাটের ভাত হজম,1
11155,রব্বানী সময়ে সারা এনপি আওয়ামীলীগ মিলেও পারেনি,1
11156,গান্ধীজী বলেছিলেন ঘুষ নেয়া অন্যায় বাঙালী শুনেছিলো ঘূষ নেয়া আয়,1
11157,খাবে ইচ্ছা গুলা ভিডিও,1
11158,ভালো লেগেছেরানু রে আগের জায়গায় ফিরিয়ে রেলস্টেশনে বুজতে পারবে ভবিষ্যৎ বানি,1
11159,বেজন্মামিডিয়া মালাউনের পক্ষ নিয়া পাকিস্তানের বালও ছিড়তে পারবেনা মালাউনরা মুত খাওয়ার জাত মুতের ভিটামিন,1
11160,চুল মডেল এইটা দেখলেই রাগ উঠে,1
11161,ছোটবেলায় ভাবতাম মারপিট থামানোর ঢিল মারতাম অভিশাপে সিঙ্গেল,1
11162,মাগি তুরে কুত্তা দিয়া চুদান,1
11163,ছোট খাটো মূর্খ কাফিরদের সাথে কথা বলবেন,1
11164,তুরো আবালচোদা এইটা বাংলাদেশে এইটা কোলকাতায় জত্যসব পাগল দল বুজেই কমেন্ট,1
11165,মূহুর্তে ভারত পাকিস্তান কথা শুনতে চাইনা মায়ানমারের দুখি মানুষ গুলাকে বেশী বেশী লিখেন,1
11166,ভারতের কাশ্মীরে রোহিঙ্গাদের বস্তিতে আগুন নিহত,1
11167,মাগি মা লাইফে আসেনা মাগি লাইফে কন ৷,1
11168,বাংলাদেশকে কাদের হাতে,1
11169,দিদি বৃক্ষ ছায়া দেয় এক একটা পাতা আদরনীয় হয়ে দিদিকে ভালো বেসেছিলাম শালি গুয়া মেরে দিলো,1
11170,চট্টগ্রাম কলেজ হোস্টেল সুপার স্যারের সাথে ছাত্রলীগের বেয়াদবী,1
11171,ভিখারীরা ভিখারিই রানুর মেয়ে,1
11172,ভারতের মালাউনরা পাকিস্তান সাথে পারবে কারন পাকিস্তানিরা খায় গরুর মাংস মালাউনরা খায় গরুর মূত্র,1
11173,তর ভোদার ভিতরে ভালো বরে দিমু,1
11174,দলের ভেতর রাজাকারের বিচার,1
11175,ভারতের কথা দেশের পতি ভালোবাসা ৷,1
11176,মত জানোয়ারের বেচে থাকার অধিকারই ফাসির দড়িতে ঘনটা ঝুলিয়ে রাখলে শানতি,1
11177,কার হাতে দেশ নিরাপদ কাকে সমর্থন সিদ্ধান্ত,1
11178,গরু তোদের মা হাইরে একটা পশু মা কেমনে,1
11179,কোথায় ক্রসফায়ার বিরোধী মানবধিকার কমিশনার কোথায় সুলতানা কামাল ধিক্কার তোদের বোধকে,1
11180,বাজে কণ্ঠ বেডি অটো টিউন ছাড়া গানের আইলো কেমতে,1
11181,তথ্য যোগাযোগ প্রযুক্তি গোপন সাড়ল ছেলেটি,1
11182,বিশ্বজিৎ হত্যার বিচার আবরারকে মরতে নাএর দায়ী হাসিনা,1
11183,মাগি কতো হোলের চোদা খাইছে জানে,1
11184,তুই মুসলিম তুই মানছ মানছ,1
11185,ফাসি শেখ হাচিনার ফাসি,1
11186,লেডি হিটলারের কনসেন্টেশন ক্যাম্পে পরিনত হয়েছে জেলখানাগুলো,1
11187,হালারা মাতাল সমাজটাকে নষ্ট পেলছে,1
11188,বাংলাদেশ সরকার রক্তাক্ত গোপন যুদ্ধে লিপ্ত,1
11189,আওয়ামীলীগ নেতার বাড়ি বোমা উদ্ধার বোমালীগের পাবেন নিজ দায়িত্বে গণধোলাই,1
11190,রানু মণ্ডল ধ্বংস আসছে নেমেসিস,1
11191,রতনে রতন চেনে শুয়রে চেনে কচু,1
11192,ভারতের আসল পরিচয়,1
11193,আল্লাহ্ ভারত একটা ভালো মতো শিক্ষা দেক আমিন আমিন আমিন,1
11194,ঢাবিতে বিকৃত নাছে মেতে উঠেছে ছাত্রলীগের সম্পাদক,1
11195,ইয়াবা সম্রাট বদির গলায় ফুলের মালা ঐশির গলায় ফাঁসি,1
11196,দোষ নন্দ ঘোষ দেশে দিনে শিশু জন্ম নে মাঝে যেগুলো ভবিষ্যত বাম রাম জারজরীগ জন্মের পিছনেও শিবির দায়ী,1
11197,খানকির পোলারা বার্মাকে কইতে পারচ,1
11198,ভারত যুদ্ধবাজ শান্তিবাজ সীমান্তে বাংলাদেশীদের হত্যা নৈতিক দায়িত্ব,1
11199,কাশ্মীর কন্যাকুমারী কোথাও বনধ প্রভাব পড়েনি জনজীবন রাস্তাঘাট দোকান বাজার দিনের সম্পূর্ণ স্বাভাবিক ভারতের বিরোধী দলগুলি কালোটাকার কারবারী ভারত বিরোধী নপুংসক দল বনধ ডেকেছে,1
11200,তগো মুভি দেইখা সাকিব রে নিছে তগো দেব রে মুভিতে নেয়,1
11201,পাপন পাপন খেলার বুঝে পাপন একদিন জুতা পেটা দরকার খানকির বাচ্চা শালা বানদির বাচ্চা তুই কতো মানুষের গালা গাল শুনবি মাঝে মাঝে বাংলার মানুষের মুখে হাসি পায় তোর কর্ম কানডো বাংলার মানুষ তোকে এতো গালা গাল দেয় তবুও তোর লজজা শালা বানদির বাচ্চা তোকে বাংলার জনগণ আবারো বলছে সময় থাকতে ভালো হয়ে সময় তোর খুশি করতেছিস কিনতু একদিন জনগণের সময় আসবে তোর কপালে শালা বাইনচোদ তোকে গালা গালি শালা বানদির বাচ্চা তোকে লজজা সরমের পানি দিয়ে ধোয়ায় নি শ,1
11202,লিখে বোন কত্ত রেফারেন্স লাগবে ইনবক্সে আসলে পাবে খানকীর জারজ রাজাকার দের গুস্টি সাফ চলবে বুইড়া ইবলিস গুলা ঝুলেছে নব্য ইবলিশ ঝুলবে ডাাইরেক্ট শ্যুট ট্রিগার ভরবো পাছায় চাপ দিবা মাথা ছিটকে পড়বে কুত্তাদের ভুরিভোজ আয়জোন রেডি হচ্চে ভাবনা ভয়ের বোন,1
11203,বাংলা ছবির বদনাম তোরাই পরীমনি নায়িকা সিনেমা পরিমনির একটা ছবি দেখছি,1
11204,মাহি চৌধুরী একটা দালাল এইটা সহজ বুজতে পারা বাকি রইলোনা সো সেড,1
11205,ইসলামিকভাবে শারীরিক সম্পর্ক এইডসএর জীবানুর জন্মও হতো,1
11206,তোর কৃষ্ণ ১৬৮০০ বিয়া করছিল একটা চোদনবাজ মামির লগে ঢুকাইয়াও মনের আশা মিটে জায়গা মাইয়াদেরকে আনছে চুদার,1
11207,ছোট আজাদের মরিচ আসলেই ছোট,1
11208,খেলনার ভেতর চুম্বক জানার বলি তোকে ভাঙ্গা ছাড়া উপায়,1
11209,মাদারচোদ হেটার পাছায় ভইরা দিমু,1
11210,মাহি চৌধুরী আওয়ামী লীগের দালাল,1
11211,ওরাই কিনা জামায়াত শিবিরের দোষ তুটি খুজে গরু,1
11212,ভিখারিনিকে সেলিব্রিটি বলছেন করজোরে আবেদন অনুগ্রহ প্রকৃত সেলিব্রিটি তাদেরকে অপমান অহংকারী ভিখারিনিকে সেলিব্রিটি বলেকারণ বাসে ট্রেনে গান ভিক্ষা রানুর বড়ো বড়ো সেলিব্রিটি পাওয়া যায়,1
11213,দালালি করো ভারত দাদি দেশ,1
11214,এডমিন তুই ভারতের দালাল সবাই জানে,1
11215,শূন্যের আবিষ্কার একজন মালাউনের আয়ুর্বেদ হিন্দুদের দান সারা পৃথিবীতে হিন্দু খ্রিষ্টানদের কন্টিবিউশন্ তোদের দেশের জাতীয় সংগীতটাও একজন মালাউনের দান,1
11216,মাহি মার্কা লোকের দরকার,1
11217,ভারতে সংখ্যাগুরু হিন্দুরা সাল প্রান বাঁচাতে কাশ্মীর পালিয়ে জম্মুতে এখনো রিফিউজি ক্যাম্পে বাস করতেছে সংখ্যাগুরু হয়েও নিজদেশে পরবাসী রিফিউজি ভারতে ঊড়িশাতে মৃত বউয়ের লাশ হাসপাতাল গাড়ি আনার টাকা থাকায় কাঁধে স্বামীকে আনতে ভারতে দরিদ্র রাজ্যে বিহার ঊড়িশ্যা ছত্রিশগড় প্রদেশে মানুষ টাকা অভাবে টয়লেট বানাতে খোলা জায়গায় পায়খানা কিছুর,1
11218,অবৈধ বডিগার্ডের অবৈধ স্ত্রী অবৈধ স্ত্রীর অবৈধ সন্তান,1
11219,মুক্তিযুদ্ধ মঞ্চ সন্ত্রাসী কর্মকান্ডে ক্ষুদ্ধ মুক্তিযোদ্ধারা,1
11220,শালা মাতারচুদ খানকির পোলা ফলো মানুষ পাইলিনা,1
11221,আবে ছালে রানু মন্ডল মেন্টাল একজন পাগল আচরণ হওয়ার কথাঅবাক হওয়ার,1
11222,ভারতীয় আধিপত্যবাদের বিরুদ্ধে সোচ্চার যায় তাদেরকে আসলে আসল কালপ্রিট,1
11223,ফেমিলি সো শালার তোর ভিডিওর শুরুতে আহ সাউন্ড,1
11224,স্কুল ছুটির গেট দিয়ে বের হওয়ার সময পিছন ধাক্কা দিয়ে বলাতা ধাক্কা দিছে রে,1
11225,কুত্তার বাচ্চা বাংলাদেশ সাম্প্রদায়িক দেশ আয় তোর সাম্প্রদায়িকতা তোর মায়ের,1
11226,মালাউনের জাত ভারতের খরাতিরা খরাত পায় গরুর সন্তানেরা হাম্বা হাম্বা করতাছে,1
11227,হিন্দুরা শান্তির পুর্ণ নিহত নিষ্পেষিত নিপীড়িত মুসলিম ভাই বোনদের সমবেদনাও জানাতে দিবেনা আচ্ছা হিন্দু প্রশ্ন করছি তোদের অত্যাচার তারাতো তোদেরই জাত ভাই অর্থাৎ আওয়ামীলীগ আওয়ামীলীগের কানে ঘেনড় ঘেনড় এন্টি আওয়ামীলীগ সকল অভিযোগ আনিস আসলে তোরা নিজেরা নিজেরা পুন্দাপুন্দি এটার ফায়দা চাচ্ছিস তাইনা হ্যা কয়েকটা ভারত কাশ্মীর বার্মার মুসলিম হত্যার ভিডিও ফুটেজ এগুলো এরপর,1
11228,ধর্ম মন্ত্রীকে জিগ্ঙাসা করিআযহারি জামাতের প্রোডাক্ট বল পাপিয়া কিসের প্রোডাক্ট,1
11229,ইতিহাস কখনো ধর্ম চলেনা ধর্ম গতিতে,1
11230,এক লড়াই দেখ মীর জাফর খালি পেছনে ছুরি মারার করিস,1
11231,তোর আব্বার দেশ ভারতের লোকেরা মুসলিমদেশের মুসলিমদের কামলাগিরি করতেই বেশী পছন্দ ভারতীয় হিন্দু শুয়োররা দেশে বেশী কামলাগিরি দেশ মুসলিমদের দেশ এগুলো সংযুক্ত আরব আমিরাত সৌদি আরব বাংলাদেশ,1
11232,দশ বছরে বিএসএফের গুলিতে শতাধিক বাংলাদেশি নিহত,1
11233,ভারত পাকিস্তান করলো বাঙালী দের ঘুম হারাম এদিকে সিমান্তে রোহিঙ্গা সেদিকে নজর,1
11234,তথাকথিক মানবতাবাদী তাগুত গুষ্ঠি ফ্রান্সের আঙ্গুলের ঘ্রাণ নিচ্ছে,1
11235,তোর মা দুর্গাকে রাধাকে বল সুখ দিয়ে,1
11236,গণধর্ষণের শিকার নারীকে পুলিশের আনন্দ দেওয়ার প্রশ্ন দক্ষিণ ভারতের কেরালা অঙ্গরাজ্যে থানায় গণধর্ষণের অভিযোগ জানাতে এক নারী পুলিশের আপত্তিকর প্রশ্নের শিকার হয়েছেন অভিযোগ উঠেছে নারী,1
11237,ছেলেদের ভ্রণ উঠলে শালা হ্যান্ডেল মারে মেয়েদের ভ্রণ উঠলে ত্বকের সমস্যা,1
11238,পাকিশতানি ৮০ লোক পসুর তেকে আধম,1
11239,অপু ধর্ম শাকিবের সাথে নাটক শাকিব বলেছে মুসলীম হয়েছে বিশ্বাস ইসলাম সম্পর্কে অথচো হিন্দুই রয়ে গেছেতাই বিয়েটা ইসলাম ধর্মমতে হয়নি বাচ্চাটা অবৈধ,1
11240,খুনি ডালিম ক্রোসফ্যায়ার মারা হউক,1
11241,ভারতের যারোঝ সন্তানদের বালো আশা বুকা মানুষ,1
11242,মুসলমানের বুবু জান চুপ মালাউনের বুবু চোখের জলে ভাসায় বুক মুসলিমরা থেমে আছি ঈমান এতো দুর্বল হয়ে আবছোস মন্দির ভাঙ্গার ঘটনা টা খবরের কাগজে জায়গা পায় মসজিদ পুরে দেয়ার ঘটনা কোথাও ঠাই পেল নাম মুসলমানের দেশ ছিঃ,1
11243,বোকাচোদা শোন নুনু পুজা করিস কেনতোদের মা বোনদের বল শিবলিঙ্গের সাথে সেক্স লিংগের সাথে সেক্স,1
